question_id,question_type,n_sessions,n_target_sessions,recall_any@1,recall_all@1,ndcg_any@1,recall_any@3,recall_all@3,ndcg_any@3,recall_any@5,recall_all@5,ndcg_any@5,recall_any@10,recall_all@10,ndcg_any@10,recall_any@30,recall_all@30,ndcg_any@30,recall_any@50,recall_all@50,ndcg_any@50
4dfccbf8,temporal-reasoning,43,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0bc8ad93,temporal-reasoning,47,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6e984302,temporal-reasoning,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222
gpt4_8279ba03,temporal-reasoning,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163
gpt4_b5700ca0,temporal-reasoning,50,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_68e94288,temporal-reasoning,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20584683246043448,1.0,1.0,0.20584683246043448
gpt4_2655b836,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_2487a7cb,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_76048e76,temporal-reasoning,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0bb5a684,temporal-reasoning,42,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2c63a862,temporal-reasoning,54,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75
gpt4_385a5000,temporal-reasoning,51,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
2a1811e2,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bbf86515,temporal-reasoning,45,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19342640361727081,1.0,1.0,0.3184264036172708,1.0,1.0,0.3184264036172708
gpt4_5dcc0aab,temporal-reasoning,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812
gpt4_0b2f1d21,temporal-reasoning,53,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
f0853d11,temporal-reasoning,46,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_6ed717ea,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,48,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,0.0,0.31546487678572877,1.0,1.0,0.5088912804029996,1.0,1.0,0.5088912804029996,1.0,1.0,0.5088912804029996
a3838d2b,temporal-reasoning,47,6,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8790780000963964,1.0,0.0,0.8831639978253493,1.0,1.0,0.9563735252928457,1.0,1.0,0.9563735252928457
gpt4_93159ced,temporal-reasoning,42,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_2d58bcd6,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_65aabe59,temporal-reasoning,42,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
982b5123,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
b9cfe692,temporal-reasoning,48,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_4edbafa2,temporal-reasoning,41,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
c8090214,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_483dd43c,temporal-reasoning,52,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
e4e14d04,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c9f37c46,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_2c50253f,temporal-reasoning,56,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6505149978319906,1.0,1.0,0.6505149978319906,1.0,1.0,0.6505149978319906
dcfa8644,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_b4a80587,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_9a159967,temporal-reasoning,46,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16369747519436975,1.0,0.0,0.16369747519436975,1.0,1.0,0.3478388450005017,1.0,1.0,0.3478388450005017
cc6d1ec1,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_8c8961ae,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_d9af6064,temporal-reasoning,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_7de946e7,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d01c6aa8,temporal-reasoning,42,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
993da5e2,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a3045048,temporal-reasoning,53,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_d31cdae3,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_cd90e484,temporal-reasoning,52,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_88806d6e,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_93f6379c,temporal-reasoning,42,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111
b29f3365,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_2f56ae70,temporal-reasoning,45,3,0.0,0.0,0.0,1.0,0.0,0.23981246656813146,1.0,0.0,0.23981246656813146,1.0,0.0,0.23981246656813146,1.0,1.0,0.4388270875623194,1.0,1.0,0.4388270875623194
6613b389,temporal-reasoning,41,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_78cf46a3,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_1a1dc16d,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_2f584639,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_213fd887,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_5438fa52,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_c27434e8,temporal-reasoning,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_fe651585,temporal-reasoning,48,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26953241315894394,1.0,1.0,0.26953241315894394
8c18457d,temporal-reasoning,41,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6a1eabeb,knowledge-update,40,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6aeb4375,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
830ce83f,knowledge-update,47,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
852ce960,knowledge-update,39,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
945e3d21,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
d7c942c3,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71315a70,knowledge-update,53,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89941a93,knowledge-update,51,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288
ce6d2d27,knowledge-update,51,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966
9ea5eabc,knowledge-update,53,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75
07741c44,knowledge-update,50,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
a1eacc2a,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184da446,knowledge-update,42,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
031748ae,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4d6b87c8,knowledge-update,52,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0f05491a,knowledge-update,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08e075c7,knowledge-update,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f9e8c073,knowledge-update,53,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41698283,knowledge-update,45,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
2698e78f,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b6019101,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45dc21b6,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5a4f22c0,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6071bd76,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e493bb7c,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
618f13b2,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72e3ee87,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c4ea545c,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
01493427,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6a27ffc2,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2133c1b5,knowledge-update,51,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
18bc8abd,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
db467c8c,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7a87bd0c,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e61a7584,knowledge-update,50,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
1cea1afa,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ed4ddc30,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb83627,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b01defab,knowledge-update,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22d2cb42,knowledge-update,48,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0e4e4c46,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4b24c848,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7e974930,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
603deb26,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59524333,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5831f84d,knowledge-update,40,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eace081b,knowledge-update,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
affe2881,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50635ada,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e66b632c,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0ddfec37,knowledge-update,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f685340e,knowledge-update,41,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cc5ded98,knowledge-update,53,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
dfde3500,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69fee5aa,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7401057b,knowledge-update,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cf22b7bf,knowledge-update,55,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a2f3aa27,knowledge-update,44,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
c7dc5443,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
06db6396,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3ba21379,knowledge-update,44,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6040072988382548,1.0,1.0,0.6040072988382548
9bbe84a2,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10e09553,knowledge-update,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dad224aa,knowledge-update,48,2,0.0,0.0,0.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
ba61f0b9,knowledge-update,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42ec0761,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5c40ec5b,knowledge-update,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c6853660,knowledge-update,46,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966
26bdc477,knowledge-update,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0977f2af,knowledge-update,44,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15773243839286438,1.0,1.0,0.2698543505016521,1.0,1.0,0.2698543505016521
89941a94,knowledge-update,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
07741c45,knowledge-update,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f523d9fe,single-session-assistant,50,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dc439ea3,single-session-assistant,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5809eb10,single-session-assistant,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4388e9dd,single-session-assistant,43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561fabcd,single-session-assistant,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879
